"","signature_name","sub_signature_name","gene_id","gene_type","gene_name","weight"
"1","IPRES_Hugo","PLX2D_CELL_ADHESION_UP","ENSG00000126351.13","protein_coding","THRA",NA
"2","IPRES_Hugo","PLX2D_CELL_ADHESION_UP","ENSG00000171914.17","protein_coding","TLN2",NA
"3","IPRES_Hugo","PLX2D_CELL_ADHESION_UP","ENSG00000073712.15","protein_coding","FERMT2",NA
"4","IPRES_Hugo","PLX2D_CELL_ADHESION_UP","ENSG00000198910.14","protein_coding","L1CAM",NA
"5","IPRES_Hugo","PLX2D_CELL_ADHESION_UP","ENSG00000187244.12","protein_coding","BCAM",NA
"6","IPRES_Hugo","PLX2D_CELL_ADHESION_UP","ENSG00000164176.13","protein_coding","EDIL3",NA
"7","IPRES_Hugo","PLX2D_CELL_ADHESION_UP","ENSG00000035403.18","protein_coding","VCL",NA
"8","IPRES_Hugo","PLX2D_CELL_ADHESION_UP","ENSG00000160862.13","protein_coding","AZGP1",NA
"9","IPRES_Hugo","PLX2D_CELL_ADHESION_UP","ENSG00000064205.11","protein_coding","CCN5",NA
"10","IPRES_Hugo","PLX2D_CELL_ADHESION_UP","ENSG00000143878.10","protein_coding","RHOB",NA
"11","IPRES_Hugo","PLX2D_CELL_ADHESION_UP","ENSG00000134013.16","protein_coding","LOXL2",NA
"12","IPRES_Hugo","PLX2D_CELL_ADHESION_UP","ENSG00000060718.22","protein_coding","COL11A1",NA
"13","IPRES_Hugo","PLX2D_CELL_ADHESION_UP","ENSG00000142871.18","protein_coding","CCN1",NA
"14","IPRES_Hugo","PLX2D_CELL_ADHESION_UP","ENSG00000113209.9","protein_coding","PCDHB5",NA
"15","IPRES_Hugo","PLX2D_CELL_ADHESION_UP","ENSG00000134115.13","protein_coding","CNTN6",NA
"16","IPRES_Hugo","PLX2D_CELL_ADHESION_UP","ENSG00000100345.23","protein_coding","MYH9",NA
"17","IPRES_Hugo","PLX2D_CELL_ADHESION_UP","ENSG00000173801.17","protein_coding","JUP",NA
"18","IPRES_Hugo","PLX2D_CELL_ADHESION_UP","ENSG00000154654.15","protein_coding","NCAM2",NA
"19","IPRES_Hugo","PLX2D_CELL_ADHESION_UP","ENSG00000135218.19","protein_coding","CD36",NA
"20","IPRES_Hugo","PLX2D_CELL_ADHESION_UP","ENSG00000102181.21","protein_coding","CD99L2",NA
"21","IPRES_Hugo","PLX2D_CELL_ADHESION_UP","ENSG00000140682.19","protein_coding","TGFB1I1",NA
"22","IPRES_Hugo","PLX2D_CELL_ADHESION_UP","ENSG00000197702.14","protein_coding","PARVA",NA
"23","IPRES_Hugo","PLX2D_CELL_ADHESION_UP","ENSG00000168542.16","protein_coding","COL3A1",NA
"24","IPRES_Hugo","PLX2D_CELL_ADHESION_UP","ENSG00000113248.6","protein_coding","PCDHB15",NA
"25","IPRES_Hugo","PLX2D_CELL_ADHESION_UP","ENSG00000131669.10","protein_coding","NINJ1",NA
"26","IPRES_Hugo","PLX2D_CELL_ADHESION_UP","ENSG00000197479.7","protein_coding","PCDHB11",NA
"27","IPRES_Hugo","PLX2D_CELL_ADHESION_UP","ENSG00000158683.10","protein_coding","PKD1L1",NA
"28","IPRES_Hugo","PLX2D_CELL_ADHESION_UP","ENSG00000159261.12","protein_coding","CLDN14",NA
"29","IPRES_Hugo","PLX2D_CELL_ADHESION_UP","ENSG00000170017.12","protein_coding","ALCAM",NA
"30","IPRES_Hugo","PLX2D_CELL_ADHESION_UP","ENSG00000095637.23","protein_coding","SORBS1",NA
"31","IPRES_Hugo","PLX2D_CELL_ADHESION_UP","ENSG00000114547.10","protein_coding","ROPN1B",NA
"32","IPRES_Hugo","PLX2D_CELL_ADHESION_UP","ENSG00000167614.14","protein_coding","TTYH1",NA
"33","IPRES_Hugo","PLX2D_CELL_ADHESION_UP","ENSG00000130202.10","protein_coding","NECTIN2",NA
"34","IPRES_Hugo","PLX2D_CELL_ADHESION_UP","ENSG00000102854.16","protein_coding","MSLN",NA
"35","IPRES_Hugo","PLX2D_CELL_ADHESION_UP","ENSG00000157766.19","protein_coding","ACAN",NA
"36","IPRES_Hugo","PLX2D_CELL_ADHESION_UP","ENSG00000272398.6","protein_coding","CD24",NA
"37","IPRES_Hugo","PLX2D_CELL_ADHESION_UP","ENSG00000137801.11","protein_coding","THBS1",NA
"38","IPRES_Hugo","PLX2D_CELL_ADHESION_UP","ENSG00000136235.17","protein_coding","GPNMB",NA
"39","IPRES_Hugo","PLX2D_CELL_ADHESION_UP","ENSG00000107282.8","protein_coding","APBA1",NA
"40","IPRES_Hugo","PLX2D_CELL_ADHESION_UP","ENSG00000169231.13","protein_coding","THBS3",NA
"41","IPRES_Hugo","PLX2D_CELL_ADHESION_UP","ENSG00000182871.16","protein_coding","COL18A1",NA
"42","IPRES_Hugo","PLX2D_CELL_ADHESION_UP","ENSG00000105695.15","protein_coding","MAG",NA
"43","IPRES_Hugo","PLX2D_CELL_ADHESION_UP","ENSG00000126500.4","protein_coding","FLRT1",NA
"44","IPRES_Hugo","PLX2D_CELL_ADHESION_UP","ENSG00000114948.13","protein_coding","ADAM23",NA
"45","IPRES_Hugo","PLX2D_CELL_ADHESION_UP","ENSG00000213949.10","protein_coding","ITGA1",NA
"46","IPRES_Hugo","PLX2D_CELL_ADHESION_UP","ENSG00000142798.20","protein_coding","HSPG2",NA
"47","IPRES_Hugo","PLX2D_CELL_ADHESION_UP","ENSG00000008300.17","protein_coding","CELSR3",NA
"48","IPRES_Hugo","PLX2D_CELL_ADHESION_UP","ENSG00000087303.19","protein_coding","NID2",NA
"49","IPRES_Hugo","PLX2D_CELL_ADHESION_UP","ENSG00000118946.12","protein_coding","PCDH17",NA
"50","IPRES_Hugo","PLX2D_CELL_ADHESION_UP","ENSG00000084636.18","protein_coding","COL16A1",NA
"51","IPRES_Hugo","PLX2D_CELL_ADHESION_UP","ENSG00000080573.7","protein_coding","COL5A3",NA
"52","IPRES_Hugo","PLX2D_CELL_ADHESION_UP","ENSG00000189184.12","protein_coding","PCDH18",NA
"53","IPRES_Hugo","PLX2D_CELL_ADHESION_UP","ENSG00000187955.13","protein_coding","COL14A1",NA
"54","IPRES_Hugo","PLX2D_CELL_ADHESION_UP","ENSG00000150893.11","protein_coding","FREM2",NA
"55","IPRES_Hugo","PLX2D_CELL_ADHESION_UP","ENSG00000071991.9","protein_coding","CDH19",NA
"56","IPRES_Hugo","PLX2D_CELL_ADHESION_UP","ENSG00000055163.20","protein_coding","CYFIP2",NA
"57","IPRES_Hugo","PLX2D_CELL_ADHESION_UP","ENSG00000169604.21","protein_coding","ANTXR1",NA
"58","IPRES_Hugo","PLX2D_CELL_ADHESION_UP","ENSG00000143322.21","protein_coding","ABL2",NA
